timestamp,icao24,latitude,longitude,altitude
00:00:00,3c09f4,47.09523010253906,7.787040710449219,11682.0
00:00:00,3c496a,47.31321716308594,9.144401550292967,11689.0
00:00:00,3cc23d,47.203038102489394,8.009878305288463,12345.0
00:00:00,400b83,47.36714172363281,8.353866577148438,11659.0
00:00:00,461f67,46.14614868164062,7.396746379573171,10325.0
00:00:00,4ca640,47.125342417571495,8.04699237530048,11072.0
00:00:00,4ca94c,46.69624328613281,9.539080363948173,10523.0
00:01:00,3c09f4,47.197544938426894,7.8956486628605775,11674.0
00:01:00,3c496a,47.43849932137182,9.158653846153843,11682.0
00:01:00,3cc23d,47.31971740722656,8.074607849121094,12345.0
00:01:00,400664,47.63494976496292,9.338308481069713,9441.0
00:01:00,400b83,47.43700964976165,8.211928147536057,11659.0
00:01:00,461f67,46.26004028320312,7.485574861852133,10325.0
00:01:00,4ca640,47.22679138183594,7.933845520019531,11072.0
00:01:00,4ca94c,46.76414360434321,9.400520324707033,10523.0
00:02:00,3c09f4,47.302985757084215,8.0072021484375,11666.0
00:02:00,3c496a,47.565074855998404,9.172879732572117,11682.0
00:02:00,3cc23d,47.43475341796875,8.138603210449219,12337.0
00:02:00,400664,47.60430908203125,9.344284057617188,9441.0
00:02:00,400b83,47.50641903634799,8.069669283353365,11666.0
00:02:00,406add,46.558010295286024,10.47539520263672,11133.0
00:02:00,461f67,46.36896165750795,7.5812530517578125,10325.0
00:02:00,4ca640,47.32754516601562,7.8215789794921875,11080.0
00:02:00,4ca94c,46.8336181640625,9.257656190453506,10516.0
00:03:00,3c09f4,47.40833347126589,8.119037334735577,11666.0
00:03:00,3cc23d,47.54971261751854,8.202913724459133,12345.0
00:03:00,400664,47.482118768207094,9.368168757512018,9441.0
00:03:00,406add,46.570812160685904,10.43069458007812,11133.0
00:03:00,461f67,46.47929046113613,7.675941467285156,10318.0
00:03:00,4ca640,47.42353820800781,7.703132629394531,11087.0
00:03:00,4ca94c,46.90203133275954,9.117173414963943,10523.0
00:04:00,3c09f4,47.51344842425847,8.230942946213943,11682.0
00:04:00,400664,47.35982603945974,9.391338641826922,9449.0
00:04:00,406add,46.61852820444915,10.26493835449219,11133.0
00:04:00,461f67,46.58999633789062,7.771286382907776,10325.0
00:04:00,4ca640,47.50520324707031,7.560035705566406,11087.0
00:04:00,4ca94c,46.97026062011719,8.975692749023438,10516.0
00:04:00,70c0dc,47.46559272378179,8.558560884915865,472.0
00:05:00,392aeb,47.51661397643008,7.512113131009616,10173.0
00:05:00,3c09f4,47.68840026855469,8.419166564941406,11682.0
00:05:00,400664,47.23663330078125,9.41535186767578,9441.0
00:05:00,406add,46.665359755693856,10.10021209716797,11125.0
00:05:00,461f67,46.70087911314883,7.867378234863281,10325.0
00:05:00,4ca94c,47.0372314453125,8.8363037109375,10516.0
00:05:00,70c0dc,47.4850050069518,8.531940166766827,663.0
00:06:00,392aeb,47.47096252441406,7.628562927246094,10173.0
00:06:00,3c09f4,47.72549386751854,8.459261380709133,11674.0
00:06:00,400664,47.11449574615995,9.439016488882213,9441.0
00:06:00,406add,46.71261027707892,9.93280792236328,11125.0
00:06:00,461f67,46.81086730957031,7.963011206650152,10325.0
00:06:00,4ca643,45.91167902542373,7.324310302734375,9457.0
00:06:00,4ca94c,47.10369562698623,8.696875939002402,10516.0
00:06:00,70c0dc,47.52786254882812,8.500534057617188,1326.0
00:07:00,392aeb,47.41017150878906,7.787384033203125,10165.0
00:07:00,400664,46.99210991293696,9.462749774639422,9190.0
00:07:00,406add,46.75934872384799,9.766433715820312,11141.0
00:07:00,461f67,46.92065222788665,8.059035081129807,10318.0
00:07:00,4ca643,45.91891479492188,7.317631419112043,9487.0
00:07:00,4ca94c,47.17040498377914,8.556377704326923,10508.0
00:07:00,70c0dc,47.55413508011123,8.557645357572115,1859.0
00:08:00,392aeb,47.35304260253906,7.9517669677734375,10173.0
00:08:00,400664,46.87161254882812,9.485939025878906,8839.0
00:08:00,406add,46.80524923033633,9.601295471191406,11125.0
00:08:00,461f67,47.03079482256357,8.155728853665865,10310.0
00:08:00,4ca643,46.01837675450211,7.2299652099609375,10043.0
00:08:00,4ca7a4,46.56862420550847,10.47628784179688,11743.0
00:08:00,4ca94c,47.23640441894531,8.416969299316406,10508.0
00:08:00,70c0dc,47.56540072166313,8.648845966045673,2606.0
00:09:00,392aeb,47.29568481445312,8.115531921386719,10180.0
00:09:00,3c5428,47.43832397460938,7.3046722412109375,10767.0
00:09:00,400664,46.75186157226562,9.50873398199314,8512.0
00:09:00,406add,46.850963527873404,9.43608856201172,11118.0
00:09:00,461f67,47.13940119339248,8.251507098858173,10318.0
00:09:00,4ca643,46.12550354003906,7.136624964272103,10485.0
00:09:00,4ca7a4,46.57850646972656,10.460324171112813,11743.0
00:09:00,4ca94c,47.303451279462394,8.2745361328125,10508.0
00:09:00,70c0dc,47.55664890095339,8.744765061598557,3300.0
00:10:00,392aeb,47.23800659179688,8.279228210449219,10180.0
00:10:00,3c5428,47.382568359375,7.226737976074219,10165.0
00:10:00,400664,46.63333181607521,9.531463623046877,8169.0
00:10:00,406add,46.89677092988613,9.269503079927883,11125.0
00:10:00,461f67,47.25084725072829,8.343904935396633,10310.0
00:10:00,4b1801,47.44139719817598,8.563314584585335,
00:10:00,4ca643,46.22909545898438,7.045317859184451,10881.0
00:10:00,4ca6fd,46.4130466267214,6.378730773925781,11674.0
00:10:00,4ca7a4,46.65586309917902,10.31417083740234,11743.0
00:10:00,4ca94c,47.36956787109375,8.1331787109375,10508.0
00:10:00,70c0dc,47.54757121457892,8.868431678185095,3741.0
00:11:00,392aeb,47.17922973632812,8.445121765136719,10180.0
00:11:00,3c5428,47.30149608547404,7.1135066105769225,10158.0
00:11:00,400664,46.51969780356196,9.553230285644533,7628.0
00:11:00,406add,46.94234557070974,9.102384127103363,11125.0
00:11:00,461f67,47.36311340332031,8.437843322753906,10318.0
00:11:00,4ca643,46.33125434487554,6.954963684082031,11217.0
00:11:00,4ca6fd,46.4970703125,6.304879537442836,11682.0
00:11:00,4ca7a4,46.7256449036679,10.16063690185547,11743.0
00:11:00,4ca94c,47.43681335449219,7.988502502441406,10516.0
00:11:00,70c0dc,47.539890095338976,9.019916240985577,4420.0
00:12:00,392aeb,47.12078029826536,8.608985314002402,10196.0
00:12:00,3c5428,47.20907592773438,6.984626770019531,10165.0
00:12:00,400664,46.41279602050781,9.573111185213415,7231.0
00:12:00,406add,46.98754779363082,8.935828575721152,11133.0
00:12:00,461f67,47.47416687011719,8.531639099121094,10310.0
00:12:00,4ca643,46.43458557128906,6.863373547065549,11476.0
00:12:00,4ca6fd,46.59865039890096,6.2087860107421875,11674.0
00:12:00,4ca7a4,46.79512023925781,10.00640124809451,11743.0
00:12:00,4ca94c,47.50530178264036,7.8412099984975985,10508.0
00:12:00,4cac99,47.71734722590042,8.818711500901443,11994.0
00:12:00,70c0dc,47.530998617915785,9.182316706730768,5357.0
00:13:00,392aeb,47.06277620994438,8.770822378305287,10188.0
00:13:00,3c5428,47.12173461914062,6.8638458251953125,10150.0
00:13:00,400664,46.30540466308594,9.593409096322407,6515.0
00:13:00,406add,47.031772419557726,8.771526630108173,11141.0
00:13:00,461f67,47.58462679588188,8.625676081730768,10302.0
00:13:00,4ca643,46.537387653932726,6.7715606689453125,11674.0
00:13:00,4ca7a4,46.86424255371094,9.852458674733231,11735.0
00:13:00,4ca94c,47.591051004700745,7.6751474233774015,10500.0
00:13:00,4cac99,47.64672748113082,8.850684532752402,11994.0
00:13:00,70c0dc,47.52150196140096,9.353379469651443,6172.0
00:14:00,392aeb,47.0029100321107,8.936673677884615,10188.0
00:14:00,3c5428,47.03465865830243,6.743985689603366,10150.0
00:14:00,406add,47.07472229003906,8.610603332519531,11110.0
00:14:00,461f67,47.69597974874205,8.720609224759615,10310.0
00:14:00,4ca643,46.649671651549255,6.703857421875,11674.0
00:14:00,4ca7a4,46.93272399902344,9.698318481445312,11735.0
00:14:00,4cac99,47.52932739257812,8.903732299804688,11994.0
00:14:00,70c0dc,47.51144667803232,9.531132624699518,6950.0
00:15:00,392aeb,46.94425421246027,9.098229041466343,10188.0
00:15:00,3c5428,46.94686889648438,6.6236572265625,10165.0
00:15:00,406add,47.11901131322829,8.44341571514423,11102.0
00:15:00,4ca643,46.76541137695312,6.64940810785061,11666.0
00:15:00,4ca7a4,47.001327256024894,9.544020432692307,11735.0
00:15:00,4cac99,47.41103350105932,8.956463153545672,11994.0
00:16:00,392aeb,46.8854587360964,9.25915057842548,10180.0
00:16:00,3c5428,46.85911016949152,6.50390625,10173.0
00:16:00,406add,47.162165237685386,8.279395470252402,11110.0
00:16:00,46cde6,45.83640405687235,8.920211791992188,11102.0
00:16:00,4ca643,46.8841552734375,6.593513488769531,11666.0
00:16:00,4ca7a4,47.06936645507812,9.389190673828123,11735.0
00:16:00,4cac99,47.293163234904654,9.009070763221152,11994.0
00:17:00,392aeb,46.82734680175781,9.417158917682928,10196.0
00:17:00,406add,47.20494674423993,8.116009051983173,11110.0
00:17:00,4ca7a4,47.13679504394531,9.235450744628906,11735.0
00:17:00,4cac99,47.17566538665254,9.061255821814905,12002.0
00:18:00,392aeb,46.76856994628906,9.576058736661588,10180.0
00:18:00,3c5428,46.62117004394531,6.18235518292683,10173.0
00:18:00,406add,47.24791445974576,7.9507915790264425,11605.0
00:18:00,4ca7a4,47.20426940917969,9.080955505371094,11727.0
00:18:00,4cac99,47.059191687632406,9.112595778245193,11994.0
00:19:00,392aeb,46.70977059057204,9.734298706054688,10196.0
00:19:00,3c5428,46.59334344378972,6.144927978515625,10173.0
00:19:00,406add,47.3084323689089,7.796630859374999,11125.0
00:19:00,46cde6,46.23088073730469,8.488546231897868,11102.0
00:19:00,4ca7a4,47.27184230998411,8.923997145432693,11727.0
00:19:00,4cac99,46.94219970703125,9.164588928222656,11346.0
00:20:00,392aeb,46.65120787539724,9.8909912109375,10188.0
00:20:00,406add,47.38826945676642,7.66063983623798,11125.0
00:20:00,46cde6,46.25011379435911,8.467369079589844,11095.0
00:20:00,4ca7a4,47.33971547272245,8.766737717848557,11727.0
00:20:00,4cac99,46.82817077636719,9.213710877953506,10409.0
00:21:00,392aeb,46.59217963784429,10.04782104492188,10188.0
00:21:00,406add,47.46954966399629,7.521761380709134,11118.0
00:21:00,46cde6,46.39098086599576,8.310745239257812,11095.0
00:21:00,4b17e4,47.45603942871094,8.55589485168457,
00:21:00,4ca7a4,47.40724182128906,8.609367370605469,11727.0
00:21:00,4cac99,46.71253967285156,9.264154201600613,9205.0
00:22:00,42460e,46.3301370911679,6.799232482910156,11087.0
00:22:00,46cde6,46.451545327396715,8.243110656738281,11102.0
00:22:00,4ca7a4,47.473553156448624,8.45440204326923,11727.0
00:22:00,4cac99,46.59938049316406,9.31352568835747,8542.0
00:23:00,42460e,46.34945626986229,6.8479156494140625,11087.0
00:23:00,46cde6,46.55214471332097,8.13043212890625,11095.0
00:23:00,4ca7a4,47.54049682617188,8.300102233886719,11727.0
00:23:00,505c4d,45.91928100585938,8.911385885099088,12284.0
00:24:00,42460e,46.41535949707031,7.014100609756098,11087.0
00:24:00,46cde6,46.65129089355469,8.018344786108994,11087.0
00:24:00,4b17e4,47.45605087280273,8.55589485168457,
00:24:00,505c4d,45.9626071735964,8.934974670410156,12284.0
00:25:00,42460e,46.47984908798993,7.177642822265625,11087.0
00:25:00,46cde6,46.750271037473524,7.9069976806640625,11080.0
00:25:00,505c4d,46.0837360963983,9.001304626464844,12291.0
00:26:00,42460e,46.54454040527344,7.345097239424543,11087.0
00:26:00,46cde6,46.85041809082031,7.793058069740852,11087.0
00:26:00,505c4d,46.2103271484375,9.036656821646343,12299.0
00:27:00,344409,45.864990234375,7.181441144245428,10493.0
00:27:00,42460e,46.59567260742188,7.522486244759909,11087.0
00:27:00,46cde6,46.95128360037076,7.686345027043267,11080.0
00:27:00,505c4d,46.33711992684057,9.023689270019533,12299.0
00:28:00,344409,45.90721001059321,7.211631774902344,10493.0
00:28:00,42460e,46.64483642578125,7.7026218321265265,11087.0
00:28:00,46cde6,47.07188415527344,7.6208038330078125,11087.0
00:28:00,505c4d,46.47077140161546,9.002609252929688,12291.0
00:29:00,344409,46.02049255371094,7.292711211413872,10493.0
00:29:00,42460e,46.69377136230469,7.878202112709602,11087.0
00:29:00,4690f1,47.49586486816406,7.114677429199219,10158.0
00:29:00,46cde6,47.19538879394531,7.5614776611328125,11080.0
00:29:00,505c4d,46.600465936175844,8.981185913085938,12291.0
00:30:00,344409,46.143648826469814,7.381507873535156,10485.0
00:30:00,42460e,46.74513244628906,8.0636298947218,11087.0
00:30:00,4690f1,47.43342512744968,7.280203012319713,10165.0
00:30:00,46cde6,47.31886007018008,7.499014047475963,11080.0
00:30:00,505c4d,46.729648396120226,8.960517883300781,12284.0
00:31:00,344409,46.261962890625,7.467085675495428,10493.0
00:31:00,42460e,46.79938364837129,8.240089416503906,11087.0
00:31:00,4690f1,47.3946533203125,7.3824005126953125,10158.0
00:31:00,46cde6,47.44290161132812,7.435752868652344,11087.0
00:31:00,505c4d,46.8579929157839,8.940055847167969,12291.0
00:31:00,acb2ba,46.24685668945312,6.839257217035063,10356.0
00:32:00,344409,46.379482463254774,7.552619934082031,10493.0
00:32:00,42460e,46.87824313923464,8.397921048677883,11087.0
00:32:00,4690f1,47.33096365201271,7.54986102764423,10158.0
00:32:00,505c4d,46.98615122649629,8.919349083533652,12284.0
00:32:00,acb2ba,46.28887939453125,6.939406976467228,10356.0
00:33:00,344409,46.49880981445312,7.6395844250190565,10493.0
00:33:00,42460e,46.95671081542969,8.551620483398438,11087.0
00:33:00,4690f1,47.267280190677965,7.715994027944713,10158.0
00:33:00,505c4d,47.11365780587924,8.89892578125,12291.0
00:33:00,acb2ba,46.35699462890625,7.103331030868902,10356.0
00:34:00,344409,46.61233520507812,7.722785763624238,10493.0
00:34:00,42460e,47.035400390625,8.7099609375,11087.0
00:34:00,4690f1,47.20358276367188,7.881591796875,10150.0
00:34:00,4b1801,47.44231796264648,8.565937042236326,
00:34:00,505c4d,47.24391174316406,8.877983093261719,12284.0
00:34:00,acb2ba,46.413419044623936,7.274253845214844,10356.0
00:35:00,344409,46.735607082560904,7.8134765625,10478.0
00:35:00,42460e,47.11225891113281,8.86541748046875,11087.0
00:35:00,440958,46.41448974609375,6.404091439596037,11118.0
00:35:00,4690f1,47.13899230957031,8.048103332519531,10150.0
00:35:00,505c4d,47.37286066604873,8.856881948617787,12284.0
00:35:00,acb2ba,46.46471961069915,7.450653076171875,10356.0
00:36:00,344409,46.85247802734375,7.899906809737043,10485.0
00:36:00,42460e,47.18998718261719,9.024032592773438,11087.0
00:36:00,440958,46.43166752184854,6.4021453857421875,11118.0
00:36:00,4690f1,47.07380909030721,8.21502685546875,10173.0
00:36:00,505c4d,47.50309753417969,8.835548400878906,12276.0
00:36:00,acb2ba,46.51606672901218,7.629112243652344,10356.0
